consumo_id,registro_id,fila_origen,cliente_producto_id,cliente_id,producto,fecha_consumo,categoria_consumo,monto_consumo,canal,consumo_outlier_iqr
CON-020173,REG-020173,20173,C000196__TARJETA_CREDITO,C000196,Tarjeta de Crédito,2026-06-28,Fuel,23.72,POS,False
CON-021766,REG-021766,21766,C000913__TARJETA_CREDITO,C000913,Tarjeta de Crédito,2026-06-28,Supermarket,63.74,Branch,False
CON-021828,REG-021828,21828,C000201__TARJETA_CREDITO,C000201,Tarjeta de Crédito,2026-06-28,Streaming,47.51,POS,False
CON-021832,REG-021832,21832,C000015__TARJETA_CREDITO,C000015,Tarjeta de Crédito,2026-06-28,Entertainment,32.17,App,False
CON-022007,REG-022007,22007,C001648__TARJETA_CREDITO,C001648,Tarjeta de Crédito,2026-06-28,Supermarket,10.00,POS,False
CON-001262,REG-001262,1262,C001969__TARJETA_CREDITO,C001969,Tarjeta de Crédito,2026-06-29,Food,113.23,POS,False
CON-003775,REG-003775,3775,C000403__TARJETA_CREDITO,C000403,Tarjeta de Crédito,2026-06-29,Entertainment,101.35,POS,False
CON-004386,REG-004386,4386,C000432__TARJETA_CREDITO,C000432,Tarjeta de Crédito,2026-06-29,Supermarket,110.96,POS,False
CON-004861,REG-004861,4861,C000512__TARJETA_CREDITO,C000512,Tarjeta de Crédito,2026-06-29,Streaming,14.36,POS,False
CON-006727,REG-006727,6727,C000876__TARJETA_CREDITO,C000876,Tarjeta de Crédito,2026-06-29,Education,15.29,POS,False
CON-007606,REG-007606,7606,C002188__TARJETA_CREDITO,C002188,Tarjeta de Crédito,2026-06-29,Food,175.34,POS,False
CON-008981,REG-008981,8981,C000197__TARJETA_CREDITO,C000197,Tarjeta de Crédito,2026-06-29,Streaming,74.70,POS,False
CON-009581,REG-009581,9581,C001087__TARJETA_CREDITO,C001087,Tarjeta de Crédito,2026-06-29,Health,29.39,POS,False
CON-009844,REG-009844,9844,C000146__TARJETA_CREDITO,C000146,Tarjeta de Crédito,2026-06-29,Supermarket,138.49,POS,False
CON-010181,REG-010181,10181,C000529__TARJETA_CREDITO,C000529,Tarjeta de Crédito,2026-06-29,Supermarket,45.93,Branch,False
CON-010269,REG-010269,10269,C001329__TARJETA_CREDITO,C001329,Tarjeta de Crédito,2026-06-29,Fuel,34.71,App,False
CON-010287,REG-010287,10287,C001725__TARJETA_CREDITO,C001725,Tarjeta de Crédito,2026-06-29,Health,263.18,App,False
CON-010711,REG-010711,10711,C001427__TARJETA_CREDITO,C001427,Tarjeta de Crédito,2026-06-29,Fuel,181.60,Web,False
CON-012784,REG-012784,12784,C001975__TARJETA_CREDITO,C001975,Tarjeta de Crédito,2026-06-29,Travel,19.42,Web,False
CON-013141,REG-013141,13141,C001278__TARJETA_CREDITO,C001278,Tarjeta de Crédito,2026-06-29,Others,51.45,POS,False
CON-014733,REG-014733,14733,C000195__TARJETA_CREDITO,C000195,Tarjeta de Crédito,2026-06-29,Food,13.63,Web,False
CON-015462,REG-015462,15462,C000584__TARJETA_CREDITO,C000584,Tarjeta de Crédito,2026-06-29,Streaming,558.09,POS,True
CON-015697,REG-015697,15697,C000464__TARJETA_CREDITO,C000464,Tarjeta de Crédito,2026-06-29,Travel,133.90,Branch,False
CON-016017,REG-016017,16017,C000612__TARJETA_CREDITO,C000612,Tarjeta de Crédito,2026-06-29,Fuel,69.68,POS,False
CON-016366,REG-016366,16366,C002160__TARJETA_CREDITO,C002160,Tarjeta de Crédito,2026-06-29,Supermarket,274.17,POS,False
CON-017194,REG-017194,17194,C002090__TARJETA_CREDITO,C002090,Tarjeta de Crédito,2026-06-29,Fuel,5.90,Web,False
CON-018087,REG-018087,18087,C001687__TARJETA_CREDITO,C001687,Tarjeta de Crédito,2026-06-29,Supermarket,11.68,POS,False
CON-021153,REG-021153,21153,C001713__TARJETA_CREDITO,C001713,Tarjeta de Crédito,2026-06-29,Education,387.65,POS,True
CON-000860,REG-000860,860,C001364__TARJETA_CREDITO,C001364,Tarjeta de Crédito,2026-06-30,Entertainment,269.14,Branch,False
CON-001124,REG-001124,1124,C000301__TARJETA_CREDITO,C000301,Tarjeta de Crédito,2026-06-30,Supermarket,64.30,Branch,False
CON-001347,REG-001347,1347,C000467__TARJETA_CREDITO,C000467,Tarjeta de Crédito,2026-06-30,Others,150.55,App,False
CON-001962,REG-001962,1962,C001450__TARJETA_CREDITO,C001450,Tarjeta de Crédito,2026-06-30,Travel,213.95,POS,False
CON-002102,REG-002102,2102,C001733__TARJETA_CREDITO,C001733,Tarjeta de Crédito,2026-06-30,Travel,604.57,POS,True
CON-003331,REG-003331,3331,C001320__TARJETA_CREDITO,C001320,Tarjeta de Crédito,2026-06-30,Health,93.95,POS,False
CON-004394,REG-004394,4394,C001936__TARJETA_CREDITO,C001936,Tarjeta de Crédito,2026-06-30,Education,314.37,POS,False
CON-004805,REG-004805,4805,C001926__TARJETA_CREDITO,C001926,Tarjeta de Crédito,2026-06-30,Fuel,18.23,Web,False
CON-005611,REG-005611,5611,C001632__TARJETA_CREDITO,C001632,Tarjeta de Crédito,2026-06-30,Technology,175.99,POS,False
CON-006935,REG-006935,6935,C000147__TARJETA_CREDITO,C000147,Tarjeta de Crédito,2026-06-30,Technology,141.50,Branch,False
CON-007774,REG-007774,7774,C001398__TARJETA_CREDITO,C001398,Tarjeta de Crédito,2026-06-30,Technology,4.04,Web,False
CON-008675,REG-008675,8675,C001685__TARJETA_CREDITO,C001685,Tarjeta de Crédito,2026-06-30,Health,40.84,Branch,False
CON-008693,REG-008693,8693,C000718__TARJETA_CREDITO,C000718,Tarjeta de Crédito,2026-06-30,Others,75.75,Web,False
CON-010056,REG-010056,10056,C000604__TARJETA_CREDITO,C000604,Tarjeta de Crédito,2026-06-30,Food,631.40,Branch,True
CON-012994,REG-012994,12994,C001264__TARJETA_CREDITO,C001264,Tarjeta de Crédito,2026-06-30,Streaming,80.56,App,False
CON-013388,REG-013388,13388,C001860__TARJETA_CREDITO,C001860,Tarjeta de Crédito,2026-06-30,Others,23.35,ATM,False
CON-013475,REG-013475,13475,C000084__TARJETA_CREDITO,C000084,Tarjeta de Crédito,2026-06-30,Others,107.47,POS,False
CON-014113,REG-014113,14113,C001426__TARJETA_CREDITO,C001426,Tarjeta de Crédito,2026-06-30,Entertainment,27.25,POS,False
CON-015489,REG-015489,15489,C001567__TARJETA_CREDITO,C001567,Tarjeta de Crédito,2026-06-30,Others,528.35,App,True
CON-016404,REG-016404,16404,C000244__TARJETA_CREDITO,C000244,Tarjeta de Crédito,2026-06-30,Streaming,73.06,POS,False
CON-016567,REG-016567,16567,C001330__TARJETA_CREDITO,C001330,Tarjeta de Crédito,2026-06-30,Travel,165.96,POS,False
CON-018946,REG-018946,18946,C001342__TARJETA_CREDITO,C001342,Tarjeta de Crédito,2026-06-30,Technology,26.20,POS,False
CON-018998,REG-018998,18998,C001552__TARJETA_CREDITO,C001552,Tarjeta de Crédito,2026-06-30,Technology,123.49,POS,False
CON-019871,REG-019871,19871,C000087__TARJETA_CREDITO,C000087,Tarjeta de Crédito,2026-06-30,Supermarket,36.37,App,False
CON-020200,REG-020200,20200,C002077__TARJETA_CREDITO,C002077,Tarjeta de Crédito,2026-06-30,Technology,41.00,App,False
CON-020647,REG-020647,20647,C000338__TARJETA_CREDITO,C000338,Tarjeta de Crédito,2026-06-30,Fuel,49.85,App,False
CON-021448,REG-021448,21448,C000948__TARJETA_CREDITO,C000948,Tarjeta de Crédito,2026-06-30,Streaming,16.33,Web,False
CON-021756,REG-021756,21756,C001826__TARJETA_CREDITO,C001826,Tarjeta de Crédito,2026-06-30,Travel,50.96,Branch,False
CON-022307,REG-022307,22307,C001851__TARJETA_CREDITO,C001851,Tarjeta de Crédito,2026-06-30,Supermarket,282.49,POS,False
CON-000442,REG-000442,442,C001978__TARJETA_CREDITO,C001978,Tarjeta de Crédito,2026-07-01,Supermarket,33.73,Branch,False
CON-000724,REG-000724,724,C001478__TARJETA_CREDITO,C001478,Tarjeta de Crédito,2026-07-01,Technology,671.09,App,True
CON-002191,REG-002191,2191,C000012__TARJETA_CREDITO,C000012,Tarjeta de Crédito,2026-07-01,Streaming,99.92,App,False
CON-003809,REG-003809,3809,C000444__TARJETA_CREDITO,C000444,Tarjeta de Crédito,2026-07-01,Supermarket,71.77,POS,False
CON-006381,REG-006381,6381,C001035__TARJETA_CREDITO,C001035,Tarjeta de Crédito,2026-07-01,Supermarket,69.19,Web,False
CON-009721,REG-009721,9721,C001818__TARJETA_CREDITO,C001818,Tarjeta de Crédito,2026-07-01,Technology,11.23,POS,False
CON-011771,REG-011771,11771,C000356__TARJETA_CREDITO,C000356,Tarjeta de Crédito,2026-07-01,Food,9.14,POS,False
CON-012221,REG-012221,12221,C000151__TARJETA_CREDITO,C000151,Tarjeta de Crédito,2026-07-01,Supermarket,24.85,POS,False
CON-012568,REG-012568,12568,C001629__TARJETA_CREDITO,C001629,Tarjeta de Crédito,2026-07-01,Health,135.02,Web,False
CON-012615,REG-012615,12615,C001342__TARJETA_CREDITO,C001342,Tarjeta de Crédito,2026-07-01,Supermarket,17.46,Branch,False
CON-013461,REG-013461,13461,C000015__TARJETA_CREDITO,C000015,Tarjeta de Crédito,2026-07-01,Entertainment,9.70,POS,False
CON-013579,REG-013579,13579,C000909__TARJETA_CREDITO,C000909,Tarjeta de Crédito,2026-07-01,Entertainment,22.82,POS,False
CON-015811,REG-015811,15811,C000680__TARJETA_CREDITO,C000680,Tarjeta de Crédito,2026-07-01,Travel,63.67,POS,False
CON-016508,REG-016508,16508,C000122__TARJETA_CREDITO,C000122,Tarjeta de Crédito,2026-07-01,Education,41.37,POS,False
CON-016556,REG-016556,16556,C000827__TARJETA_CREDITO,C000827,Tarjeta de Crédito,2026-07-01,Supermarket,260.44,POS,False
CON-017244,REG-017244,17244,C000305__TARJETA_CREDITO,C000305,Tarjeta de Crédito,2026-07-01,Food,23.79,POS,False
CON-017435,REG-017435,17435,C000651__TARJETA_CREDITO,C000651,Tarjeta de Crédito,2026-07-01,Food,58.47,POS,False
CON-018136,REG-018136,18136,C000292__TARJETA_CREDITO,C000292,Tarjeta de Crédito,2026-07-01,Education,83.63,POS,False
CON-018963,REG-018963,18963,C001930__TARJETA_CREDITO,C001930,Tarjeta de Crédito,2026-07-01,Others,107.89,Web,False
CON-020545,REG-020545,20545,C001281__TARJETA_CREDITO,C001281,Tarjeta de Crédito,2026-07-01,Supermarket,62.48,Web,False
CON-020926,REG-020926,20926,C001664__TARJETA_CREDITO,C001664,Tarjeta de Crédito,2026-07-01,Streaming,55.22,POS,False
CON-021218,REG-021218,21218,C002199__TARJETA_CREDITO,C002199,Tarjeta de Crédito,2026-07-01,Supermarket,19.40,POS,False
CON-021813,REG-021813,21813,C000617__TARJETA_CREDITO,C000617,Tarjeta de Crédito,2026-07-01,Fuel,59.93,Web,False
CON-000515,REG-000515,515,C001440__TARJETA_CREDITO,C001440,Tarjeta de Crédito,2026-07-02,Fuel,89.29,Web,False
CON-000842,REG-000842,842,C001014__TARJETA_CREDITO,C001014,Tarjeta de Crédito,2026-07-02,Fuel,15.64,POS,False
CON-001476,REG-001476,1476,C002093__TARJETA_CREDITO,C002093,Tarjeta de Crédito,2026-07-02,Travel,517.13,App,True
CON-001575,REG-001575,1575,C001631__TARJETA_CREDITO,C001631,Tarjeta de Crédito,2026-07-02,Education,26.51,Web,False
CON-002135,REG-002135,2135,C001859__TARJETA_CREDITO,C001859,Tarjeta de Crédito,2026-07-02,Supermarket,47.94,POS,False
CON-002176,REG-002176,2176,C001652__TARJETA_CREDITO,C001652,Tarjeta de Crédito,2026-07-02,Technology,28.76,POS,False
CON-004364,REG-004364,4364,C000238__TARJETA_CREDITO,C000238,Tarjeta de Crédito,2026-07-02,Technology,66.90,Web,False
CON-004824,REG-004824,4824,C001281__TARJETA_CREDITO,C001281,Tarjeta de Crédito,2026-07-02,Supermarket,371.69,Web,True
CON-005105,REG-005105,5105,C001994__TARJETA_CREDITO,C001994,Tarjeta de Crédito,2026-07-02,Food,48.33,Web,False
CON-005464,REG-005464,5464,C001866__TARJETA_CREDITO,C001866,Tarjeta de Crédito,2026-07-02,Food,18.76,Web,False
CON-006388,REG-006388,6388,C001430__TARJETA_CREDITO,C001430,Tarjeta de Crédito,2026-07-02,Food,128.48,POS,False
CON-009184,REG-009184,9184,C001181__TARJETA_CREDITO,C001181,Tarjeta de Crédito,2026-07-02,Technology,11.36,Web,False
CON-010134,REG-010134,10134,C000681__TARJETA_CREDITO,C000681,Tarjeta de Crédito,2026-07-02,Food,93.91,App,False
CON-010514,REG-010514,10514,C000361__TARJETA_CREDITO,C000361,Tarjeta de Crédito,2026-07-02,Others,31.31,POS,False
CON-010877,REG-010877,10877,C001089__TARJETA_CREDITO,C001089,Tarjeta de Crédito,2026-07-02,Supermarket,21.94,POS,False
CON-011095,REG-011095,11095,C000568__TARJETA_CREDITO,C000568,Tarjeta de Crédito,2026-07-02,Entertainment,77.67,App,False
CON-011897,REG-011897,11897,C000361__TARJETA_CREDITO,C000361,Tarjeta de Crédito,2026-07-02,Food,107.40,Web,False
CON-014081,REG-014081,14081,C000238__TARJETA_CREDITO,C000238,Tarjeta de Crédito,2026-07-02,Food,234.22,Web,False
CON-015608,REG-015608,15608,C000156__TARJETA_CREDITO,C000156,Tarjeta de Crédito,2026-07-02,Others,38.86,POS,False
CON-016271,REG-016271,16271,C001222__TARJETA_CREDITO,C001222,Tarjeta de Crédito,2026-07-02,Supermarket,17.73,Web,False
CON-016337,REG-016337,16337,C000480__TARJETA_CREDITO,C000480,Tarjeta de Crédito,2026-07-02,Technology,24.27,App,False
CON-018086,REG-018086,18086,C000268__TARJETA_CREDITO,C000268,Tarjeta de Crédito,2026-07-02,Streaming,399.98,Web,True
CON-018589,REG-018589,18589,C002044__TARJETA_CREDITO,C002044,Tarjeta de Crédito,2026-07-02,Technology,24.56,Web,False
CON-018808,REG-018808,18808,C001412__TARJETA_CREDITO,C001412,Tarjeta de Crédito,2026-07-02,Education,116.59,Branch,False
CON-019993,REG-019993,19993,C000878__TARJETA_CREDITO,C000878,Tarjeta de Crédito,2026-07-02,Others,95.39,POS,False
CON-020121,REG-020121,20121,C000317__TARJETA_CREDITO,C000317,Tarjeta de Crédito,2026-07-02,Travel,48.40,POS,False
CON-020235,REG-020235,20235,C001794__TARJETA_CREDITO,C001794,Tarjeta de Crédito,2026-07-02,Travel,41.90,ATM,False
CON-020370,REG-020370,20370,C000075__TARJETA_CREDITO,C000075,Tarjeta de Crédito,2026-07-02,Travel,154.03,POS,False
CON-020613,REG-020613,20613,C000447__TARJETA_CREDITO,C000447,Tarjeta de Crédito,2026-07-02,Food,35.56,Web,False
CON-022420,REG-022420,22420,C001750__TARJETA_CREDITO,C001750,Tarjeta de Crédito,2026-07-02,Fuel,29.13,POS,False
CON-000106,REG-000106,106,C001916__TARJETA_CREDITO,C001916,Tarjeta de Crédito,2026-07-03,Food,57.59,Web,False
CON-004213,REG-004213,4213,C000307__TARJETA_CREDITO,C000307,Tarjeta de Crédito,2026-07-03,Food,63.56,App,False
CON-004277,REG-004277,4277,C000648__TARJETA_CREDITO,C000648,Tarjeta de Crédito,2026-07-03,Fuel,95.23,App,False
CON-004983,REG-004983,4983,C001001__TARJETA_CREDITO,C001001,Tarjeta de Crédito,2026-07-03,Travel,28.18,POS,False
CON-005085,REG-005085,5085,C000634__TARJETA_CREDITO,C000634,Tarjeta de Crédito,2026-07-03,Streaming,37.87,App,False
CON-006588,REG-006588,6588,C000820__TARJETA_CREDITO,C000820,Tarjeta de Crédito,2026-07-03,Travel,30.60,POS,False
CON-007593,REG-007593,7593,C001083__TARJETA_CREDITO,C001083,Tarjeta de Crédito,2026-07-03,Food,104.80,App,False
CON-008080,REG-008080,8080,C002012__TARJETA_CREDITO,C002012,Tarjeta de Crédito,2026-07-03,Others,53.22,Branch,False
CON-008512,REG-008512,8512,C001786__TARJETA_CREDITO,C001786,Tarjeta de Crédito,2026-07-03,Others,57.91,App,False
CON-008858,REG-008858,8858,C000058__TARJETA_CREDITO,C000058,Tarjeta de Crédito,2026-07-03,Fuel,288.22,POS,False
CON-010818,REG-010818,10818,C000371__TARJETA_CREDITO,C000371,Tarjeta de Crédito,2026-07-03,Food,41.93,Web,False
CON-011489,REG-011489,11489,C001351__TARJETA_CREDITO,C001351,Tarjeta de Crédito,2026-07-03,Food,24.29,POS,False
CON-011624,REG-011624,11624,C000223__TARJETA_CREDITO,C000223,Tarjeta de Crédito,2026-07-03,Health,9.02,POS,False
CON-012554,REG-012554,12554,C002132__TARJETA_CREDITO,C002132,Tarjeta de Crédito,2026-07-03,Travel,288.25,POS,False
CON-013989,REG-013989,13989,C001985__TARJETA_CREDITO,C001985,Tarjeta de Crédito,2026-07-03,Travel,112.32,Branch,False
CON-014670,REG-014670,14670,C001170__TARJETA_CREDITO,C001170,Tarjeta de Crédito,2026-07-03,Technology,122.74,POS,False
CON-014951,REG-014951,14951,C002193__TARJETA_CREDITO,C002193,Tarjeta de Crédito,2026-07-03,Others,286.82,Web,False
CON-015862,REG-015862,15862,C001289__TARJETA_CREDITO,C001289,Tarjeta de Crédito,2026-07-03,Health,488.49,ATM,True
CON-016763,REG-016763,16763,C001246__TARJETA_CREDITO,C001246,Tarjeta de Crédito,2026-07-03,Streaming,334.64,Branch,True
CON-017139,REG-017139,17139,C000529__TARJETA_CREDITO,C000529,Tarjeta de Crédito,2026-07-03,Food,74.27,App,False
CON-017715,REG-017715,17715,C002192__TARJETA_CREDITO,C002192,Tarjeta de Crédito,2026-07-03,Food,76.71,App,False
CON-017770,REG-017770,17770,C000610__TARJETA_CREDITO,C000610,Tarjeta de Crédito,2026-07-03,Food,27.95,POS,False
CON-018528,REG-018528,18528,C000316__TARJETA_CREDITO,C000316,Tarjeta de Crédito,2026-07-03,Technology,112.97,POS,False
CON-020610,REG-020610,20610,C000464__TARJETA_CREDITO,C000464,Tarjeta de Crédito,2026-07-03,Travel,45.50,POS,False
CON-021305,REG-021305,21305,C001678__TARJETA_CREDITO,C001678,Tarjeta de Crédito,2026-07-03,Food,42.72,POS,False
CON-000783,REG-000783,783,C001794__TARJETA_CREDITO,C001794,Tarjeta de Crédito,2026-07-04,Travel,23.06,App,False
CON-002046,REG-002046,2046,C001754__TARJETA_CREDITO,C001754,Tarjeta de Crédito,2026-07-04,Health,26.78,Web,False
CON-003635,REG-003635,3635,C001181__TARJETA_CREDITO,C001181,Tarjeta de Crédito,2026-07-04,Others,28.19,Web,False
CON-004250,REG-004250,4250,C001467__TARJETA_CREDITO,C001467,Tarjeta de Crédito,2026-07-04,Health,181.53,Web,False
CON-004476,REG-004476,4476,C001196__TARJETA_CREDITO,C001196,Tarjeta de Crédito,2026-07-04,Food,56.12,POS,False
CON-005752,REG-005752,5752,C001567__TARJETA_CREDITO,C001567,Tarjeta de Crédito,2026-07-04,Food,328.86,POS,True
CON-006840,REG-006840,6840,C001658__TARJETA_CREDITO,C001658,Tarjeta de Crédito,2026-07-04,Supermarket,32.77,App,False
CON-007530,REG-007530,7530,C001692__TARJETA_CREDITO,C001692,Tarjeta de Crédito,2026-07-04,Food,12.20,Branch,False
CON-008475,REG-008475,8475,C000173__TARJETA_CREDITO,C000173,Tarjeta de Crédito,2026-07-04,Supermarket,277.90,App,False
CON-010163,REG-010163,10163,C001166__TARJETA_CREDITO,C001166,Tarjeta de Crédito,2026-07-04,Others,69.74,POS,False
CON-011668,REG-011668,11668,C000212__TARJETA_CREDITO,C000212,Tarjeta de Crédito,2026-07-04,Education,207.12,POS,False
CON-011834,REG-011834,11834,C000096__TARJETA_CREDITO,C000096,Tarjeta de Crédito,2026-07-04,Food,827.15,App,True
CON-012147,REG-012147,12147,C000200__TARJETA_CREDITO,C000200,Tarjeta de Crédito,2026-07-04,Food,131.26,Web,False
CON-012154,REG-012154,12154,C001768__TARJETA_CREDITO,C001768,Tarjeta de Crédito,2026-07-04,Travel,109.91,Branch,False
CON-015122,REG-015122,15122,C000319__TARJETA_CREDITO,C000319,Tarjeta de Crédito,2026-07-04,Streaming,12.90,Branch,False
CON-015272,REG-015272,15272,C001180__TARJETA_CREDITO,C001180,Tarjeta de Crédito,2026-07-04,Entertainment,144.13,Web,False
CON-015424,REG-015424,15424,C000810__TARJETA_CREDITO,C000810,Tarjeta de Crédito,2026-07-04,Travel,38.00,POS,False
CON-017894,REG-017894,17894,C000915__TARJETA_CREDITO,C000915,Tarjeta de Crédito,2026-07-04,Technology,155.73,POS,False
CON-018083,REG-018083,18083,C001387__TARJETA_CREDITO,C001387,Tarjeta de Crédito,2026-07-04,Technology,189.51,POS,False
CON-018204,REG-018204,18204,C001966__TARJETA_CREDITO,C001966,Tarjeta de Crédito,2026-07-04,Food,54.66,Branch,False
CON-019230,REG-019230,19230,C000391__TARJETA_CREDITO,C000391,Tarjeta de Crédito,2026-07-04,Travel,38.45,POS,False
CON-000475,REG-000475,475,C000184__TARJETA_CREDITO,C000184,Tarjeta de Crédito,2026-07-05,Food,23.63,POS,False
CON-001567,REG-001567,1567,C002056__TARJETA_CREDITO,C002056,Tarjeta de Crédito,2026-07-05,Streaming,322.79,Web,True
CON-002036,REG-002036,2036,C001320__TARJETA_CREDITO,C001320,Tarjeta de Crédito,2026-07-05,Entertainment,265.87,App,False
CON-002585,REG-002585,2585,C000712__TARJETA_CREDITO,C000712,Tarjeta de Crédito,2026-07-05,Technology,149.00,POS,False
CON-003720,REG-003720,3720,C000994__TARJETA_CREDITO,C000994,Tarjeta de Crédito,2026-07-05,Entertainment,18.94,POS,False
CON-004040,REG-004040,4040,C000191__TARJETA_CREDITO,C000191,Tarjeta de Crédito,2026-07-05,Travel,180.46,App,False
CON-004538,REG-004538,4538,C002166__TARJETA_CREDITO,C002166,Tarjeta de Crédito,2026-07-05,Technology,82.21,Branch,False
CON-004678,REG-004678,4678,C000384__TARJETA_CREDITO,C000384,Tarjeta de Crédito,2026-07-05,Fuel,17.17,App,False
CON-005186,REG-005186,5186,C000395__TARJETA_CREDITO,C000395,Tarjeta de Crédito,2026-07-05,Others,54.17,POS,False
CON-005317,REG-005317,5317,C002191__TARJETA_CREDITO,C002191,Tarjeta de Crédito,2026-07-05,Streaming,295.16,Web,False
CON-006915,REG-006915,6915,C000276__TARJETA_CREDITO,C000276,Tarjeta de Crédito,2026-07-05,Technology,36.70,POS,False
CON-009424,REG-009424,9424,C001793__TARJETA_CREDITO,C001793,Tarjeta de Crédito,2026-07-05,Fuel,40.08,POS,False
CON-009498,REG-009498,9498,C001117__TARJETA_CREDITO,C001117,Tarjeta de Crédito,2026-07-05,Food,64.52,App,False
CON-010558,REG-010558,10558,C001337__TARJETA_CREDITO,C001337,Tarjeta de Crédito,2026-07-05,Technology,336.89,POS,True
CON-012405,REG-012405,12405,C001080__TARJETA_CREDITO,C001080,Tarjeta de Crédito,2026-07-05,Entertainment,109.65,App,False
CON-013009,REG-013009,13009,C000409__TARJETA_CREDITO,C000409,Tarjeta de Crédito,2026-07-05,Supermarket,78.14,App,False
CON-013574,REG-013574,13574,C001016__TARJETA_CREDITO,C001016,Tarjeta de Crédito,2026-07-05,Food,199.25,POS,False
CON-014222,REG-014222,14222,C000134__TARJETA_CREDITO,C000134,Tarjeta de Crédito,2026-07-05,Supermarket,37.43,App,False
CON-016768,REG-016768,16768,C002104__TARJETA_CREDITO,C002104,Tarjeta de Crédito,2026-07-05,Others,544.01,POS,True
CON-016987,REG-016987,16987,C000742__TARJETA_CREDITO,C000742,Tarjeta de Crédito,2026-07-05,Entertainment,33.03,POS,False
CON-017047,REG-017047,17047,C001750__TARJETA_CREDITO,C001750,Tarjeta de Crédito,2026-07-05,Technology,5.00,Branch,False
CON-017852,REG-017852,17852,C001532__TARJETA_CREDITO,C001532,Tarjeta de Crédito,2026-07-05,Streaming,105.90,Branch,False
CON-018412,REG-018412,18412,C000523__TARJETA_CREDITO,C000523,Tarjeta de Crédito,2026-07-05,Fuel,31.43,Branch,False
