cliente_producto_id,cliente_id,producto,tipo_producto,saldo_producto,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,estado_producto,fecha_primer_registro,fecha_ultimo_registro,cantidad_registros
C001962__TARJETA_CREDITO,C001962,Tarjeta de Crédito,Deuda,874.35,False,False,False,2100.00,2026-12-09,Activo,2025-03-07,2025-11-24,4
C001963__CREDITO_HIPOTECARIO,C001963,Crédito Hipotecario,Deuda,50902.42,False,False,False,,2032-02-18,Activo,2025-04-12,2025-04-12,1
C001963__TARJETA_CREDITO,C001963,Tarjeta de Crédito,Deuda,528.72,False,False,False,1400.00,2028-01-03,Activo,2025-01-28,2026-08-02,10
C001964__CREDITO_HIPOTECARIO,C001964,Crédito Hipotecario,Deuda,158165.51,False,False,True,,2027-03-03,Activo,2025-10-01,2025-10-18,2
C001964__CTA_CORRIENTE,C001964,Cuenta Corriente,Depósito,5186.72,False,False,False,,,Activo,2026-01-10,2026-01-10,1
C001964__TARJETA_CREDITO,C001964,Tarjeta de Crédito,Deuda,849.78,False,False,False,1800.00,2028-03-12,Activo,2025-03-15,2026-03-29,4
C001965__CREDITO_CONSUMO,C001965,Crédito de Consumo,Deuda,20927.44,False,False,False,,2029-10-14,Activo,2025-05-17,2025-05-17,1
C001965__CTA_CORRIENTE,C001965,Cuenta Corriente,Depósito,2159.80,False,False,False,,,Activo,2025-04-13,2026-04-02,3
C001965__TARJETA_CREDITO,C001965,Tarjeta de Crédito,Deuda,160.67,False,False,False,8300.00,2027-11-05,Activo,2025-01-24,2026-06-25,10
C001966__TARJETA_CREDITO,C001966,Tarjeta de Crédito,Deuda,7142.21,False,False,True,10300.00,2029-05-08,Activo,2025-01-22,2026-07-14,14
C001967__CTA_CORRIENTE,C001967,Cuenta Corriente,Depósito,1155.40,False,False,False,,,Activo,2025-06-25,2026-08-07,2
C001967__TARJETA_CREDITO,C001967,Tarjeta de Crédito,Deuda,655.85,False,False,False,1500.00,2028-09-02,Activo,2025-01-22,2026-06-09,5
C001968__CREDITO_HIPOTECARIO,C001968,Crédito Hipotecario,Deuda,79217.65,False,False,False,,2031-04-28,Activo,2025-04-11,2026-02-10,2
C001968__TARJETA_CREDITO,C001968,Tarjeta de Crédito,Deuda,399.79,False,False,False,1800.00,2030-03-01,Activo,2025-02-11,2026-08-08,11
C001969__CREDITO_HIPOTECARIO,C001969,Crédito Hipotecario,Deuda,96635.55,False,False,False,,2028-11-27,Activo,2025-05-15,2025-09-04,3
C001969__TARJETA_CREDITO,C001969,Tarjeta de Crédito,Deuda,2672.60,False,False,False,5000.00,2029-01-03,Activo,2025-01-13,2026-06-29,7
C001970__TARJETA_CREDITO,C001970,Tarjeta de Crédito,Deuda,277.99,False,False,False,1000.00,2028-02-10,Activo,2025-01-31,2026-07-21,11
C001971__CREDITO_HIPOTECARIO,C001971,Crédito Hipotecario,Deuda,75805.42,False,False,False,,2027-12-05,Activo,2025-01-30,2025-03-04,2
C001971__CREDITO_VEHICULAR,C001971,Crédito Vehicular,Deuda,11708.49,False,False,False,,2031-01-10,Activo,2026-03-06,2026-03-06,1
C001971__CTA_CORRIENTE,C001971,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-12-21,2025-12-21,1
C001971__TARJETA_CREDITO,C001971,Tarjeta de Crédito,Deuda,3880.66,False,False,True,5100.00,2026-10-04,Activo,2025-08-24,2026-05-29,8
C001972__CTA_CORRIENTE,C001972,Cuenta Corriente,Depósito,9398.00,False,False,False,,,Activo,2025-09-27,2025-09-27,1
C001972__CTA_AHORROS,C001972,Cuenta de Ahorros,Depósito,15445.33,False,False,True,,,Activo,2025-11-25,2026-07-20,3
C001972__TARJETA_CREDITO,C001972,Tarjeta de Crédito,Deuda,3131.23,False,False,False,8200.00,2030-05-05,Activo,2025-02-04,2026-01-11,7
C001973__CREDITO_HIPOTECARIO,C001973,Crédito Hipotecario,Deuda,50080.43,False,False,False,,2026-11-17,Activo,2025-02-15,2025-07-31,2
C001973__CREDITO_VEHICULAR,C001973,Crédito Vehicular,Deuda,11790.18,False,False,False,,2028-03-23,Activo,2025-11-24,2025-11-24,1
C001973__TARJETA_CREDITO,C001973,Tarjeta de Crédito,Deuda,319.48,False,False,False,8700.00,2028-11-19,Activo,2025-04-02,2026-05-17,10
C001974__CREDITO_VEHICULAR,C001974,Crédito Vehicular,Deuda,10712.74,False,False,False,,2028-10-30,Activo,2025-01-19,2025-09-09,3
C001974__CREDITO_CONSUMO,C001974,Crédito de Consumo,Deuda,4980.81,False,False,False,,2030-10-16,Activo,2026-07-10,2026-07-10,1
C001975__CREDITO_HIPOTECARIO,C001975,Crédito Hipotecario,Deuda,67274.65,False,False,False,,2027-09-28,Activo,2026-01-12,2026-01-12,1
C001975__CTA_CORRIENTE,C001975,Cuenta Corriente,Depósito,1463.37,False,False,False,,,Activo,2026-06-28,2026-06-28,1
C001975__TARJETA_CREDITO,C001975,Tarjeta de Crédito,Deuda,244.09,False,False,False,1800.00,2028-02-08,Activo,2025-02-11,2026-06-29,14
C001976__CREDITO_VEHICULAR,C001976,Crédito Vehicular,Deuda,16825.38,False,False,False,,2030-11-27,Activo,2025-02-27,2026-06-07,3
C001976__TARJETA_CREDITO,C001976,Tarjeta de Crédito,Deuda,0.00,False,False,False,1400.00,2027-11-10,Activo,2025-04-28,2026-08-27,14
C001977__CREDITO_HIPOTECARIO,C001977,Crédito Hipotecario,Deuda,77265.34,False,False,False,,2030-03-19,Activo,2025-01-03,2025-11-06,3
C001977__CTA_CORRIENTE,C001977,Cuenta Corriente,Depósito,5059.10,False,False,False,,,Activo,2025-06-09,2026-05-25,3
C001978__CTA_AHORROS,C001978,Cuenta de Ahorros,Depósito,630.76,False,False,False,,,Activo,2025-01-08,2026-05-02,4
C001978__TARJETA_CREDITO,C001978,Tarjeta de Crédito,Deuda,625.44,False,False,False,2700.00,2027-07-09,Activo,2025-01-31,2026-08-28,10
C001979__CTA_AHORROS,C001979,Cuenta de Ahorros,Depósito,4758.91,False,False,False,,,Activo,2025-02-24,2025-10-08,4
C001979__TARJETA_CREDITO,C001979,Tarjeta de Crédito,Deuda,1828.37,False,False,False,5500.00,2029-11-12,Activo,2025-01-24,2026-08-21,10
C001980__CTA_CORRIENTE,C001980,Cuenta Corriente,Depósito,689.21,False,False,False,,,Activo,2026-02-13,2026-05-05,4
C001981__CTA_CORRIENTE,C001981,Cuenta Corriente,Depósito,3068.20,False,False,False,,,Activo,2025-05-04,2026-08-17,3
C001981__TARJETA_CREDITO,C001981,Tarjeta de Crédito,Deuda,861.48,False,False,False,3600.00,2027-08-25,Activo,2025-01-18,2026-08-29,11
C001982__CREDITO_HIPOTECARIO,C001982,Crédito Hipotecario,Deuda,76671.12,False,False,False,,2029-07-26,Activo,2025-04-20,2025-12-11,2
C001982__CREDITO_CONSUMO,C001982,Crédito de Consumo,Deuda,4965.77,False,False,False,,2031-04-19,Activo,2025-05-01,2025-05-01,1
C001982__CTA_AHORROS,C001982,Cuenta de Ahorros,Depósito,1358.96,False,False,False,,,Activo,2025-09-26,2026-07-23,3
C001982__TARJETA_CREDITO,C001982,Tarjeta de Crédito,Deuda,395.75,False,False,False,700.00,2026-09-17,Activo,2026-01-15,2026-06-22,4
C001983__CREDITO_CONSUMO,C001983,Crédito de Consumo,Deuda,2790.77,False,False,False,,2027-03-29,Activo,2025-06-11,2025-10-10,2
C001983__CTA_AHORROS,C001983,Cuenta de Ahorros,Depósito,1847.50,False,False,False,,,Activo,2026-07-28,2026-07-28,1
C001983__TARJETA_CREDITO,C001983,Tarjeta de Crédito,Deuda,416.32,False,False,False,1200.00,2030-01-28,Activo,2025-01-08,2026-07-12,7
C001984__CTA_CORRIENTE,C001984,Cuenta Corriente,Depósito,2159.99,False,False,False,,,Activo,2025-01-18,2025-03-25,2
C001984__TARJETA_CREDITO,C001984,Tarjeta de Crédito,Deuda,1163.42,False,False,False,1900.00,2028-01-17,Activo,2025-02-22,2026-06-15,10
C001985__CTA_AHORROS,C001985,Cuenta de Ahorros,Depósito,666.21,False,False,False,,,Activo,2025-10-18,2026-04-20,4
C001985__TARJETA_CREDITO,C001985,Tarjeta de Crédito,Deuda,652.62,False,False,False,2300.00,2029-03-25,Activo,2025-06-23,2026-08-02,8
C001986__CTA_CORRIENTE,C001986,Cuenta Corriente,Depósito,6667.31,False,False,False,,,Activo,2025-11-25,2026-06-15,2
C001986__TARJETA_CREDITO,C001986,Tarjeta de Crédito,Deuda,2001.61,False,False,False,4600.00,2028-06-14,Activo,2025-02-28,2026-08-08,11
C001987__TARJETA_CREDITO,C001987,Tarjeta de Crédito,Deuda,1456.63,False,False,False,2600.00,2028-05-30,Activo,2025-04-04,2026-08-14,12
C001988__CREDITO_VEHICULAR,C001988,Crédito Vehicular,Deuda,19829.19,False,False,False,,2028-02-29,Activo,2025-09-13,2026-01-30,2
C001988__TARJETA_CREDITO,C001988,Tarjeta de Crédito,Deuda,869.06,False,False,False,5000.00,2028-04-02,Activo,2025-03-01,2026-05-21,6
C001989__CREDITO_HIPOTECARIO,C001989,Crédito Hipotecario,Deuda,138265.81,False,False,False,,2028-09-25,Activo,2025-02-13,2025-02-13,1
C001990__CREDITO_VEHICULAR,C001990,Crédito Vehicular,Deuda,14908.34,False,False,False,,2027-12-21,Activo,2025-03-15,2026-07-12,3
C001990__TARJETA_CREDITO,C001990,Tarjeta de Crédito,Deuda,2566.08,False,False,False,3000.00,2027-05-25,Activo,2025-10-08,2026-08-11,8
C001991__CREDITO_VEHICULAR,C001991,Crédito Vehicular,Deuda,16324.49,False,False,False,,2028-03-25,Activo,2026-03-04,2026-03-04,1
C001991__TARJETA_CREDITO,C001991,Tarjeta de Crédito,Deuda,580.08,False,False,False,2600.00,2028-09-21,Activo,2025-02-16,2025-11-09,5
C001992__CREDITO_CONSUMO,C001992,Crédito de Consumo,Deuda,3240.85,False,False,False,,2031-02-18,Activo,2025-05-08,2025-05-08,1
C001993__CREDITO_CONSUMO,C001993,Crédito de Consumo,Deuda,14310.89,False,False,False,,2028-06-19,Activo,2025-05-27,2026-08-24,2
C001993__CTA_CORRIENTE,C001993,Cuenta Corriente,Depósito,592.44,False,False,False,,,Activo,2025-01-21,2025-08-05,2
C001993__TARJETA_CREDITO,C001993,Tarjeta de Crédito,Deuda,1783.46,False,False,False,2600.00,2027-02-14,Activo,2025-03-18,2026-06-22,10
C001994__CTA_CORRIENTE,C001994,Cuenta Corriente,Depósito,2526.04,False,False,False,,,Activo,2025-02-06,2025-06-01,3
C001994__CTA_AHORROS,C001994,Cuenta de Ahorros,Depósito,611.78,False,False,False,,,Activo,2025-08-11,2026-07-04,4
C001994__TARJETA_CREDITO,C001994,Tarjeta de Crédito,Deuda,667.96,False,False,False,2000.00,2029-11-19,Activo,2025-01-12,2026-07-22,5
C001995__TARJETA_CREDITO,C001995,Tarjeta de Crédito,Deuda,406.04,False,False,False,1600.00,2028-06-21,Activo,2025-02-01,2026-06-24,14
C001996__CTA_CORRIENTE,C001996,Cuenta Corriente,Depósito,1352.87,False,False,False,,,Activo,2025-04-08,2026-08-01,4
C001996__CTA_AHORROS,C001996,Cuenta de Ahorros,Depósito,8.35,False,False,False,,,Activo,2025-12-12,2026-08-08,4
C001997__CREDITO_HIPOTECARIO,C001997,Crédito Hipotecario,Deuda,55686.03,False,False,False,,2027-10-28,Activo,2025-03-01,2026-03-14,3
C001997__TARJETA_CREDITO,C001997,Tarjeta de Crédito,Deuda,1038.53,False,False,False,3400.00,2029-09-06,Activo,2025-01-06,2026-07-07,9
C001998__CREDITO_HIPOTECARIO,C001998,Crédito Hipotecario,Deuda,74532.67,False,False,False,,2031-08-23,Activo,2025-05-19,2026-03-06,2
C001998__CTA_AHORROS,C001998,Cuenta de Ahorros,Depósito,930.99,False,False,False,,,Activo,2025-04-20,2026-03-04,4
C001999__CREDITO_VEHICULAR,C001999,Crédito Vehicular,Deuda,21178.13,False,False,False,,2031-01-20,Activo,2025-06-24,2025-06-24,1
C001999__CTA_AHORROS,C001999,Cuenta de Ahorros,Depósito,9783.46,False,False,False,,,Activo,2025-04-05,2026-04-15,2
C002000__CREDITO_HIPOTECARIO,C002000,Crédito Hipotecario,Deuda,30011.66,False,False,False,,2028-05-03,Activo,2025-12-01,2026-06-28,2
C002000__CTA_CORRIENTE,C002000,Cuenta Corriente,Depósito,2107.15,False,False,False,,,Activo,2025-12-10,2026-04-19,3
C002000__TARJETA_CREDITO,C002000,Tarjeta de Crédito,Deuda,868.86,False,False,False,1200.00,2026-11-12,Activo,2025-03-10,2026-08-22,4
C002001__CREDITO_HIPOTECARIO,C002001,Crédito Hipotecario,Deuda,49186.20,False,False,False,,2030-10-17,Activo,2025-07-31,2025-07-31,1
C002001__CREDITO_CONSUMO,C002001,Crédito de Consumo,Deuda,15667.01,False,False,False,,2026-11-09,Activo,2025-07-19,2026-03-08,2
C002001__TARJETA_CREDITO,C002001,Tarjeta de Crédito,Deuda,2911.94,False,False,False,6700.00,2030-03-14,Activo,2025-03-03,2026-07-26,5
C002002__CREDITO_CONSUMO,C002002,Crédito de Consumo,Deuda,19929.13,False,False,False,,2030-05-03,Activo,2026-02-09,2026-08-14,3
C002002__CTA_CORRIENTE,C002002,Cuenta Corriente,Depósito,9526.86,False,False,False,,,Activo,2025-02-09,2025-06-14,2
C002003__CREDITO_HIPOTECARIO,C002003,Crédito Hipotecario,Deuda,74263.25,False,False,False,,2030-01-24,Activo,2025-08-03,2026-04-07,3
C002003__CTA_CORRIENTE,C002003,Cuenta Corriente,Depósito,3129.37,False,False,False,,,Activo,2025-06-11,2026-07-08,4
C002004__CREDITO_CONSUMO,C002004,Crédito de Consumo,Deuda,14331.65,False,False,False,,2029-01-13,Activo,2025-11-13,2026-05-09,3
C002004__CTA_AHORROS,C002004,Cuenta de Ahorros,Depósito,1233.09,False,False,False,,,Activo,2025-04-07,2026-03-23,4
C002005__CREDITO_HIPOTECARIO,C002005,Crédito Hipotecario,Deuda,102426.59,False,False,False,,2028-09-30,Activo,2025-06-14,2026-06-18,3
C002005__CTA_AHORROS,C002005,Cuenta de Ahorros,Depósito,1842.18,False,False,False,,,Activo,2025-01-16,2026-08-04,4
C002005__TARJETA_CREDITO,C002005,Tarjeta de Crédito,Deuda,436.40,False,False,False,1200.00,2029-05-10,Activo,2025-01-04,2026-08-02,8
C002006__CREDITO_VEHICULAR,C002006,Crédito Vehicular,Deuda,36730.26,False,False,True,,2029-08-20,Activo,2025-02-04,2025-08-10,2
C002006__TARJETA_CREDITO,C002006,Tarjeta de Crédito,Deuda,1450.32,False,False,False,3700.00,2028-10-19,Activo,2025-01-30,2026-08-27,14
C002007__CTA_CORRIENTE,C002007,Cuenta Corriente,Depósito,2205.38,False,False,False,,,Activo,2025-01-14,2026-06-06,4
C002007__TARJETA_CREDITO,C002007,Tarjeta de Crédito,Deuda,294.38,False,False,False,2300.00,2030-04-22,Activo,2025-03-29,2026-03-28,6
C002008__CTA_AHORROS,C002008,Cuenta de Ahorros,Depósito,545.05,False,False,False,,,Activo,2025-01-27,2026-08-13,3
C002008__TARJETA_CREDITO,C002008,Tarjeta de Crédito,Deuda,412.16,False,False,False,800.00,2027-03-30,Activo,2025-03-02,2026-04-16,4
C002009__CTA_CORRIENTE,C002009,Cuenta Corriente,Depósito,1249.94,False,False,False,,,Activo,2025-11-16,2026-08-07,3
C002010__CREDITO_HIPOTECARIO,C002010,Crédito Hipotecario,Deuda,84192.94,False,False,False,,2030-03-06,Activo,2025-02-11,2025-02-11,1
C002010__CREDITO_VEHICULAR,C002010,Crédito Vehicular,Deuda,30157.54,False,False,False,,2028-03-05,Activo,2025-03-13,2026-07-05,3
C002010__CTA_CORRIENTE,C002010,Cuenta Corriente,Depósito,6441.10,False,False,False,,,Activo,2025-05-03,2026-04-03,4
C002010__TARJETA_CREDITO,C002010,Tarjeta de Crédito,Deuda,3762.30,False,False,True,10300.00,2027-06-24,Activo,2025-03-20,2026-07-11,6
C002011__CREDITO_CONSUMO,C002011,Crédito de Consumo,Deuda,1102.45,False,False,False,,2032-05-22,Activo,2025-01-05,2026-07-21,3
C002011__TARJETA_CREDITO,C002011,Tarjeta de Crédito,Deuda,431.27,False,False,False,1800.00,2028-02-26,Activo,2025-01-20,2026-06-04,4
C002012__CTA_CORRIENTE,C002012,Cuenta Corriente,Depósito,6552.05,False,False,False,,,Activo,2026-02-22,2026-06-11,2
C002012__TARJETA_CREDITO,C002012,Tarjeta de Crédito,Deuda,1700.16,False,False,False,7100.00,2027-02-06,Activo,2025-02-09,2026-07-03,13
C002013__CREDITO_VEHICULAR,C002013,Crédito Vehicular,Deuda,13819.71,False,False,False,,2030-11-02,Activo,2025-11-06,2026-05-16,2
C002013__CTA_CORRIENTE,C002013,Cuenta Corriente,Depósito,2394.47,False,False,False,,,Activo,2025-04-11,2025-12-31,4
C002013__TARJETA_CREDITO,C002013,Tarjeta de Crédito,Deuda,1708.67,False,False,False,4100.00,2029-08-14,Activo,2025-01-18,2026-07-28,14
C002014__CTA_CORRIENTE,C002014,Cuenta Corriente,Depósito,5484.97,False,False,False,,,Activo,2025-04-21,2026-04-13,3
C002014__TARJETA_CREDITO,C002014,Tarjeta de Crédito,Deuda,52.39,False,False,False,3400.00,2029-02-28,Activo,2025-08-09,2026-07-27,4
C002015__TARJETA_CREDITO,C002015,Tarjeta de Crédito,Deuda,799.48,False,False,False,1600.00,2027-01-26,Activo,2025-01-31,2026-08-13,14
C002016__CREDITO_CONSUMO,C002016,Crédito de Consumo,Deuda,3381.10,False,False,False,,2028-06-01,Activo,2025-03-10,2025-07-08,2
C002016__CTA_CORRIENTE,C002016,Cuenta Corriente,Depósito,2482.65,False,False,False,,,Activo,2025-03-12,2026-01-08,2
C002016__CTA_AHORROS,C002016,Cuenta de Ahorros,Depósito,5707.58,False,False,False,,,Activo,2025-05-28,2025-10-31,2
C002016__TARJETA_CREDITO,C002016,Tarjeta de Crédito,Deuda,418.44,False,False,False,4600.00,2026-10-24,Activo,2025-07-17,2026-06-07,4
C002017__CREDITO_HIPOTECARIO,C002017,Crédito Hipotecario,Deuda,95883.17,False,False,False,,2027-02-21,Activo,2025-06-15,2026-06-25,3
C002018__CREDITO_CONSUMO,C002018,Crédito de Consumo,Deuda,6720.26,False,False,False,,2028-12-03,Activo,2025-01-02,2025-12-17,3
C002018__TARJETA_CREDITO,C002018,Tarjeta de Crédito,Deuda,233.98,False,False,False,2400.00,2030-07-30,Activo,2025-01-09,2026-07-26,11
C002019__CREDITO_VEHICULAR,C002019,Crédito Vehicular,Deuda,25796.19,False,False,False,,2027-05-13,Activo,2025-08-09,2026-03-26,3
C002019__CREDITO_CONSUMO,C002019,Crédito de Consumo,Deuda,10644.91,False,False,False,,2029-08-12,Activo,2025-12-24,2026-06-28,2
C002019__TARJETA_CREDITO,C002019,Tarjeta de Crédito,Deuda,2073.56,False,False,False,5400.00,2028-04-01,Activo,2025-02-11,2026-07-24,8
C002020__CREDITO_VEHICULAR,C002020,Crédito Vehicular,Deuda,20117.74,False,False,False,,2032-04-08,Activo,2025-01-15,2026-07-08,3
C002020__TARJETA_CREDITO,C002020,Tarjeta de Crédito,Deuda,258.69,False,False,False,1000.00,2027-05-26,Activo,2025-01-09,2026-06-11,11
C002021__CREDITO_HIPOTECARIO,C002021,Crédito Hipotecario,Deuda,109098.23,False,False,False,,2027-05-26,Activo,2025-05-06,2025-05-06,1
C002021__CTA_AHORROS,C002021,Cuenta de Ahorros,Depósito,3510.09,False,False,False,,,Activo,2025-08-06,2026-08-16,4
C002021__TARJETA_CREDITO,C002021,Tarjeta de Crédito,Deuda,1611.91,False,False,False,4200.00,2028-12-04,Activo,2025-01-31,2025-10-15,5
C002022__CREDITO_VEHICULAR,C002022,Crédito Vehicular,Deuda,21223.23,False,False,False,,2032-05-05,Activo,2025-08-22,2026-08-14,3
C002022__CREDITO_CONSUMO,C002022,Crédito de Consumo,Deuda,11768.45,False,False,False,,2029-09-24,Activo,2025-01-26,2025-12-27,2
C002022__CTA_CORRIENTE,C002022,Cuenta Corriente,Depósito,7509.87,False,False,False,,,Activo,2025-12-28,2026-07-24,3
C002022__TARJETA_CREDITO,C002022,Tarjeta de Crédito,Deuda,825.70,False,False,False,8700.00,2027-09-03,Activo,2025-05-28,2026-08-31,7
C002023__CREDITO_HIPOTECARIO,C002023,Crédito Hipotecario,Deuda,89993.58,False,False,False,,2032-07-03,Activo,2025-10-11,2026-07-11,3
C002024__CREDITO_HIPOTECARIO,C002024,Crédito Hipotecario,Deuda,81062.59,False,False,False,,2029-04-07,Activo,2025-12-21,2026-08-09,3
C002024__TARJETA_CREDITO,C002024,Tarjeta de Crédito,Deuda,2550.61,False,False,False,5400.00,2029-08-30,Activo,2025-04-30,2026-08-21,10
C002025__CREDITO_HIPOTECARIO,C002025,Crédito Hipotecario,Deuda,123697.95,False,False,False,,2032-01-17,Activo,2026-05-08,2026-05-08,1
C002025__TARJETA_CREDITO,C002025,Tarjeta de Crédito,Deuda,1601.63,False,False,False,2800.00,2028-08-04,Activo,2025-03-11,2026-07-19,5
C002026__CREDITO_HIPOTECARIO,C002026,Crédito Hipotecario,Deuda,43416.48,False,False,False,,2032-07-02,Activo,2026-08-08,2026-08-08,1
C002026__CREDITO_VEHICULAR,C002026,Crédito Vehicular,Deuda,19658.14,False,False,False,,2030-09-12,Activo,2025-10-06,2026-08-28,2
C002027__CREDITO_HIPOTECARIO,C002027,Crédito Hipotecario,Deuda,64312.40,False,False,False,,2031-02-12,Activo,2025-04-19,2026-08-10,2
C002027__TARJETA_CREDITO,C002027,Tarjeta de Crédito,Deuda,193.22,False,False,False,1100.00,2026-10-22,Activo,2025-05-20,2026-07-25,12
C002028__CREDITO_HIPOTECARIO,C002028,Crédito Hipotecario,Deuda,87498.06,False,False,False,,2030-04-25,Activo,2025-09-16,2026-02-24,3
C002029__CREDITO_HIPOTECARIO,C002029,Crédito Hipotecario,Deuda,40927.42,False,False,False,,2029-03-12,Activo,2025-07-25,2025-07-25,1
C002029__CREDITO_CONSUMO,C002029,Crédito de Consumo,Deuda,14472.40,False,False,False,,2031-05-23,Activo,2025-05-05,2026-05-03,3
C002030__CTA_CORRIENTE,C002030,Cuenta Corriente,Depósito,1316.36,False,False,False,,,Activo,2025-01-06,2026-02-06,2
C002030__TARJETA_CREDITO,C002030,Tarjeta de Crédito,Deuda,329.71,False,False,False,800.00,2029-10-13,Activo,2025-05-09,2026-04-15,5
C002031__CTA_CORRIENTE,C002031,Cuenta Corriente,Depósito,488.18,False,False,False,,,Activo,2025-10-26,2026-08-23,3
C002031__CTA_AHORROS,C002031,Cuenta de Ahorros,Depósito,486.43,False,False,False,,,Activo,2025-07-10,2025-07-10,1
C002032__CREDITO_VEHICULAR,C002032,Crédito Vehicular,Deuda,16825.83,False,False,False,,2029-06-02,Activo,2025-09-07,2025-10-29,2
C002032__CREDITO_CONSUMO,C002032,Crédito de Consumo,Deuda,19424.92,False,False,False,,2026-12-26,Activo,2025-01-09,2025-10-11,2
C002032__TARJETA_CREDITO,C002032,Tarjeta de Crédito,Deuda,2180.36,False,False,False,7700.00,2029-08-02,Activo,2025-04-25,2026-03-08,5
C002033__CREDITO_HIPOTECARIO,C002033,Crédito Hipotecario,Deuda,87508.45,False,False,False,,2028-02-09,Activo,2025-09-18,2025-10-17,2
C002033__CTA_CORRIENTE,C002033,Cuenta Corriente,Depósito,235.58,False,False,False,,,Activo,2025-10-22,2026-02-02,2
C002034__CREDITO_VEHICULAR,C002034,Crédito Vehicular,Deuda,23610.25,False,False,False,,2031-03-15,Activo,2025-04-22,2025-04-22,1
C002034__CTA_CORRIENTE,C002034,Cuenta Corriente,Depósito,2535.29,False,False,False,,,Activo,2025-10-22,2026-07-01,2
C002034__TARJETA_CREDITO,C002034,Tarjeta de Crédito,Deuda,506.68,False,False,False,3400.00,2027-03-27,Activo,2025-04-12,2026-03-10,4
C002035__CTA_CORRIENTE,C002035,Cuenta Corriente,Depósito,2818.50,False,False,False,,,Activo,2025-02-22,2026-05-24,4
C002036__CREDITO_CONSUMO,C002036,Crédito de Consumo,Deuda,2228.36,False,False,False,,2029-05-25,Activo,2026-08-09,2026-08-09,1
C002036__CTA_AHORROS,C002036,Cuenta de Ahorros,Depósito,1382.32,False,False,False,,,Activo,2025-11-17,2025-11-17,1
C002036__TARJETA_CREDITO,C002036,Tarjeta de Crédito,Deuda,860.26,False,False,False,1200.00,2029-11-10,Activo,2025-02-05,2026-01-10,4
C002037__CREDITO_VEHICULAR,C002037,Crédito Vehicular,Deuda,16835.00,False,False,False,,2029-09-09,Activo,2025-12-07,2025-12-07,1
C002037__TARJETA_CREDITO,C002037,Tarjeta de Crédito,Deuda,937.87,False,False,False,2400.00,2030-09-18,Activo,2025-01-21,2026-05-13,12
C002038__CTA_AHORROS,C002038,Cuenta de Ahorros,Depósito,13497.19,False,False,True,,,Activo,2025-07-28,2025-07-28,1
C002038__TARJETA_CREDITO,C002038,Tarjeta de Crédito,Deuda,2342.59,False,False,False,6600.00,2029-04-27,Activo,2025-08-19,2026-06-23,7
